N,f,t,x,D,V,R,I,Cost,Pi,E,S,g1,g2,g3
7000.0,10.0,11.0,0.8,14950.0,7000.0,137375.0,109900.0,427000.0,1460375.0,6994.505,0.852198,1460375.0,0.8663038609170615,0.9604711390293353
7000.0,10.0,12.0,0.0,14600.0,7000.0,143500.0,0.0,427000.0,1466500.0,7000.0,0.85,1466500.0,0.8659378356549904,0.9500303059667605
7000.0,10.0,12.0,0.1,14600.0,7000.0,143500.0,14350.0,427000.0,1466500.0,6999.2825,0.850287,1466500.0,0.8659856287624582,0.951393599455823
7000.0,10.0,12.0,0.2,14600.0,7000.0,143500.0,28700.0,427000.0,1466500.0,6998.565,0.8505739999999999,1466500.0,0.8660334218699262,0.952756892944885
7000.0,10.0,12.0,0.30000000000000004,14600.0,7000.0,143500.0,43050.00000000001,427000.0,1466500.0,6997.8475,0.850861,1466500.0,0.866081214977394,0.9541201864339475
7000.0,10.0,12.0,0.4,14600.0,7000.0,143500.0,57400.0,427000.0,1466500.0,6997.13,0.851148,1466500.0,0.8661290080848619,0.9554834799230099
7000.0,10.0,12.0,0.5,14600.0,7000.0,143500.0,71750.0,427000.0,1466500.0,6996.4125,0.8514349999999999,1466500.0,0.8661768011923298,0.9568467734120718
7000.0,10.0,12.0,0.6000000000000001,14600.0,7000.0,143500.0,86100.00000000001,427000.0,1466500.0,6995.695,0.851722,1466500.0,0.8662245942997977,0.9582100669011343
7000.0,10.0,12.0,0.7000000000000001,14600.0,7000.0,143500.0,100450.00000000001,427000.0,1466500.0,6994.9775,0.852009,1466500.0,0.8662723874072655,0.9595733603901968
7000.0,10.0,12.0,0.8,14600.0,7000.0,143500.0,114800.0,427000.0,1466500.0,6994.26,0.8522959999999999,1466500.0,0.8663201805147334,0.9609366538792588
7000.0,10.0,13.0,0.0,14250.0,7000.0,149625.0,0.0,427000.0,1472625.0,7000.0,0.85,1472625.0,0.8659378356549904,0.9500303059667605
7000.0,10.0,13.0,0.1,14250.0,7000.0,149625.0,14962.5,427000.0,1472625.0,6999.251875,0.85029925,1472625.0,0.8659876687121673,0.9514517888120632
7000.0,10.0,13.0,0.2,14250.0,7000.0,149625.0,29925.0,427000.0,1472625.0,6998.50375,0.8505984999999999,1472625.0,0.8660375017693441,0.9528732716573658
7000.0,10.0,13.0,0.30000000000000004,14250.0,7000.0,149625.0,44887.50000000001,427000.0,1472625.0,6997.755625,0.85089775,1472625.0,0.866087334826521,0.954294754502669
7000.0,10.0,13.0,0.4,14250.0,7000.0,149625.0,59850.0,427000.0,1472625.0,6997.0075,0.851197,1472625.0,0.8661371678836979,0.9557162373479716
7000.0,10.0,13.0,0.5,14250.0,7000.0,149625.0,74812.5,427000.0,1472625.0,6996.259375,0.85149625,1472625.0,0.8661870009408748,0.9571377201932743
7000.0,10.0,13.0,0.6000000000000001,14250.0,7000.0,149625.0,89775.00000000001,427000.0,1472625.0,6995.51125,0.8517954999999999,1472625.0,0.8662368339980517,0.9585592030385769
7000.0,10.0,13.0,0.7000000000000001,14250.0,7000.0,149625.0,104737.50000000001,427000.0,1472625.0,6994.763125,0.85209475,1472625.0,0.8662866670552285,0.9599806858838801
7000.0,10.0,13.0,0.8,14250.0,7000.0,149625.0,119700.0,427000.0,1472625.0,6994.015,0.852394,1472625.0,0.8663365001124054,0.9614021687291827
7000.0,10.0,14.0,0.0,13900.0,7000.0,155750.0,0.0,427000.0,1478750.0,7000.0,0.85,1478750.0,0.8659378356549904,0.9500303059667605
7000.0,10.0,14.0,0.1,13900.0,7000.0,155750.0,15575.0,427000.0,1478750.0,6999.22125,0.8503115,1478750.0,0.8659897086618763,0.9515099781683038
7000.0,10.0,14.0,0.2,13900.0,7000.0,155750.0,31150.0,427000.0,1478750.0,6998.4425,0.850623,1478750.0,0.8660415816687621,0.9529896503698472
7000.0,10.0,14.0,0.30000000000000004,13900.0,7000.0,155750.0,46725.00000000001,427000.0,1478750.0,6997.66375,0.8509344999999999,1478750.0,0.866093454675648,0.9544693225713899
7000.0,10.0,14.0,0.4,13900.0,7000.0,155750.0,62300.0,427000.0,1478750.0,6996.885,0.851246,1478750.0,0.8661453276825338,0.9559489947729333
7000.0,10.0,14.0,0.5,13900.0,7000.0,155750.0,77875.0,427000.0,1478750.0,6996.10625,0.8515575,1478750.0,0.8661972006894197,0.9574286669744766
7000.0,10.0,14.0,0.6000000000000001,13900.0,7000.0,155750.0,93450.00000000001,427000.0,1478750.0,6995.3275,0.851869,1478750.0,0.8662490736963055,0.9589083391760199
7000.0,10.0,14.0,0.7000000000000001,13900.0,7000.0,155750.0,109025.00000000001,427000.0,1478750.0,6994.54875,0.8521805,1478750.0,0.8663009467031915,0.9603880113775632
7000.0,10.0,14.0,0.8,13900.0,7000.0,155750.0,124600.0,427000.0,1478750.0,6993.77,0.852492,1478750.0,0.8663528197100774,0.9618676835791066
7000.0,10.0,15.0,0.0,13550.0,7000.0,161875.0,0.0,427000.0,1484875.0,7000.0,0.85,1484875.0,0.8659378356549904,0.9500303059667605
7000.0,10.0,15.0,0.1,13550.0,7000.0,161875.0,16187.5,427000.0,1484875.0,6999.190625,0.8503237499999999,1484875.0,0.8659917486115852,0.951568167524544
7000.0,10.0,15.0,0.2,13550.0,7000.0,161875.0,32375.0,427000.0,1484875.0,6998.38125,0.8506475,1484875.0,0.8660456615681801,0.953106029082328
7000.0,10.0,15.0,0.30000000000000004,13550.0,7000.0,161875.0,48562.50000000001,427000.0,1484875.0,6997.571875,0.85097125,1484875.0,0.866099574524775,0.9546438906401115
7000.0,10.0,15.0,0.4,13550.0,7000.0,161875.0,64750.0,427000.0,1484875.0,6996.7625,0.851295,1484875.0,0.8661534874813699,0.9561817521978955
7000.0,10.0,15.0,0.5,13550.0,7000.0,161875.0,80937.5,427000.0,1484875.0,6995.953125,0.85161875,1484875.0,0.8662074004379647,0.957719613755679
7000.0,10.0,15.0,0.6000000000000001,13550.0,7000.0,161875.0,97125.00000000001,427000.0,1484875.0,6995.14375,0.8519424999999999,1484875.0,0.8662613133945596,0.9592574753134625
7000.0,10.0,15.0,0.7000000000000001,13550.0,7000.0,161875.0,113312.50000000001,427000.0,1484875.0,6994.334375,0.85226625,1484875.0,0.8663152263511544,0.9607953368712465
7000.0,10.0,15.0,0.8,13550.0,7000.0,161875.0,129500.0,427000.0,1484875.0,6993.525,0.85259,1484875.0,0.8663691393077493,0.96233319842903
7000.0,15.0,0.0,0.0,18200.0,7000.0,105000.0,0.0,427000.0,1428000.0,7000.0,0.85,1428000.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,0.0,0.1,18200.0,7000.0,105000.0,10500.0,427000.0,1428000.0,6999.475,0.85021,1428000.0,0.8659728062214302,0.9510278377880258
7000.0,15.0,0.0,0.2,18200.0,7000.0,105000.0,21000.0,427000.0,1428000.0,6998.95,0.85042,1428000.0,0.8660077767878702,0.9520253696092906
7000.0,15.0,0.0,0.30000000000000004,18200.0,7000.0,105000.0,31500.000000000004,427000.0,1428000.0,6998.425,0.85063,1428000.0,0.8660427473543101,0.9530229014305559
7000.0,15.0,0.0,0.4,18200.0,7000.0,105000.0,42000.0,427000.0,1428000.0,6997.9,0.8508399999999999,1428000.0,0.8660777179207501,0.9540204332518207
7000.0,15.0,0.0,0.5,18200.0,7000.0,105000.0,52500.0,427000.0,1428000.0,6997.375,0.85105,1428000.0,0.8661126884871899,0.955017965073086
7000.0,15.0,0.0,0.6000000000000001,18200.0,7000.0,105000.0,63000.00000000001,427000.0,1428000.0,6996.85,0.85126,1428000.0,0.8661476590536299,0.9560154968943513
7000.0,15.0,0.0,0.7000000000000001,18200.0,7000.0,105000.0,73500.0,427000.0,1428000.0,6996.325,0.85147,1428000.0,0.8661826296200698,0.9570130287156161
7000.0,15.0,0.0,0.8,18200.0,7000.0,105000.0,84000.0,427000.0,1428000.0,6995.8,0.85168,1428000.0,0.8662176001865096,0.9580105605368814
7000.0,15.0,1.0,0.0,17850.0,7000.0,111125.0,0.0,427000.0,1434125.0,7000.0,0.85,1434125.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,1.0,0.1,17850.0,7000.0,111125.0,11112.5,427000.0,1434125.0,6999.444375,0.85022225,1434125.0,0.8659748461711393,0.951086027144266
7000.0,15.0,1.0,0.2,17850.0,7000.0,111125.0,22225.0,427000.0,1434125.0,6998.88875,0.8504444999999999,1434125.0,0.8660118566872882,0.9521417483217715
7000.0,15.0,1.0,0.30000000000000004,17850.0,7000.0,111125.0,33337.50000000001,427000.0,1434125.0,6998.333125,0.85066675,1434125.0,0.8660488672034371,0.9531974694992774
7000.0,15.0,1.0,0.4,17850.0,7000.0,111125.0,44450.0,427000.0,1434125.0,6997.7775,0.850889,1434125.0,0.866085877719586,0.9542531906767829
7000.0,15.0,1.0,0.5,17850.0,7000.0,111125.0,55562.5,427000.0,1434125.0,6997.221875,0.85111125,1434125.0,0.8661228882357349,0.9553089118542883
7000.0,15.0,1.0,0.6000000000000001,17850.0,7000.0,111125.0,66675.00000000001,427000.0,1434125.0,6996.66625,0.8513335,1434125.0,0.8661598987518838,0.9563646330317939
7000.0,15.0,1.0,0.7000000000000001,17850.0,7000.0,111125.0,77787.50000000001,427000.0,1434125.0,6996.110625,0.85155575,1434125.0,0.8661969092680327,0.9574203542092993
7000.0,15.0,1.0,0.8,17850.0,7000.0,111125.0,88900.0,427000.0,1434125.0,6995.555,0.8517779999999999,1434125.0,0.8662339197841816,0.9584760753868048
7000.0,15.0,2.0,0.0,17500.0,7000.0,117250.0,0.0,427000.0,1440250.0,7000.0,0.85,1440250.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,2.0,0.1,17500.0,7000.0,117250.0,11725.0,427000.0,1440250.0,6999.41375,0.8502345,1440250.0,0.8659768861208483,0.9511442165005066
7000.0,15.0,2.0,0.2,17500.0,7000.0,117250.0,23450.0,427000.0,1440250.0,6998.8275,0.850469,1440250.0,0.8660159365867062,0.9522581270342528
7000.0,15.0,2.0,0.30000000000000004,17500.0,7000.0,117250.0,35175.00000000001,427000.0,1440250.0,6998.24125,0.8507035,1440250.0,0.8660549870525641,0.9533720375679985
7000.0,15.0,2.0,0.4,17500.0,7000.0,117250.0,46900.0,427000.0,1440250.0,6997.655,0.850938,1440250.0,0.8660940375184221,0.9544859481017446
7000.0,15.0,2.0,0.5,17500.0,7000.0,117250.0,58625.0,427000.0,1440250.0,6997.06875,0.8511725,1440250.0,0.8661330879842799,0.9555998586354908
7000.0,15.0,2.0,0.6000000000000001,17500.0,7000.0,117250.0,70350.00000000001,427000.0,1440250.0,6996.4825,0.851407,1440250.0,0.8661721384501377,0.9567137691692369
7000.0,15.0,2.0,0.7000000000000001,17500.0,7000.0,117250.0,82075.00000000001,427000.0,1440250.0,6995.89625,0.8516414999999999,1440250.0,0.8662111889159957,0.9578276797029825
7000.0,15.0,2.0,0.8,17500.0,7000.0,117250.0,93800.0,427000.0,1440250.0,6995.31,0.851876,1440250.0,0.8662502393818536,0.9589415902367286
7000.0,15.0,3.0,0.0,17150.0,7000.0,123375.0,0.0,427000.0,1446375.0,7000.0,0.85,1446375.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,3.0,0.1,17150.0,7000.0,123375.0,12337.5,427000.0,1446375.0,6999.383125,0.8502467499999999,1446375.0,0.8659789260705573,0.9512024058567469
7000.0,15.0,3.0,0.2,17150.0,7000.0,123375.0,24675.0,427000.0,1446375.0,6998.76625,0.8504935,1446375.0,0.8660200164861243,0.9523745057467337
7000.0,15.0,3.0,0.30000000000000004,17150.0,7000.0,123375.0,37012.50000000001,427000.0,1446375.0,6998.149375,0.85074025,1446375.0,0.866061106901691,0.95354660563672
7000.0,15.0,3.0,0.4,17150.0,7000.0,123375.0,49350.0,427000.0,1446375.0,6997.5325,0.8509869999999999,1446375.0,0.866102197317258,0.9547187055267063
7000.0,15.0,3.0,0.5,17150.0,7000.0,123375.0,61687.5,427000.0,1446375.0,6996.915625,0.85123375,1446375.0,0.8661432877328249,0.9558908054166931
7000.0,15.0,3.0,0.6000000000000001,17150.0,7000.0,123375.0,74025.00000000001,427000.0,1446375.0,6996.29875,0.8514805,1446375.0,0.8661843781483918,0.9570629053066795
7000.0,15.0,3.0,0.7000000000000001,17150.0,7000.0,123375.0,86362.50000000001,427000.0,1446375.0,6995.681875,0.8517272499999999,1446375.0,0.8662254685639587,0.9582350051966657
7000.0,15.0,3.0,0.8,17150.0,7000.0,123375.0,98700.0,427000.0,1446375.0,6995.065,0.851974,1446375.0,0.8662665589795255,0.9594071050866526
7000.0,15.0,4.0,0.0,16800.0,7000.0,129500.0,0.0,427000.0,1452500.0,7000.0,0.85,1452500.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,4.0,0.1,16800.0,7000.0,129500.0,12950.0,427000.0,1452500.0,6999.3525,0.850259,1452500.0,0.8659809660202663,0.9512605952129876
7000.0,15.0,4.0,0.2,16800.0,7000.0,129500.0,25900.0,427000.0,1452500.0,6998.705,0.850518,1452500.0,0.8660240963855421,0.9524908844592145
7000.0,15.0,4.0,0.30000000000000004,16800.0,7000.0,129500.0,38850.00000000001,427000.0,1452500.0,6998.0575,0.850777,1452500.0,0.866067226750818,0.9537211737054415
7000.0,15.0,4.0,0.4,16800.0,7000.0,129500.0,51800.0,427000.0,1452500.0,6997.41,0.851036,1452500.0,0.866110357116094,0.9549514629516686
7000.0,15.0,4.0,0.5,16800.0,7000.0,129500.0,64750.0,427000.0,1452500.0,6996.7625,0.851295,1452500.0,0.8661534874813699,0.9561817521978955
7000.0,15.0,4.0,0.6000000000000001,16800.0,7000.0,129500.0,77700.00000000001,427000.0,1452500.0,6996.115,0.851554,1452500.0,0.8661966178466458,0.9574120414441225
7000.0,15.0,4.0,0.7000000000000001,16800.0,7000.0,129500.0,90650.00000000001,427000.0,1452500.0,6995.4675,0.8518129999999999,1452500.0,0.8662397482119216,0.958642330690349
7000.0,15.0,4.0,0.8,16800.0,7000.0,129500.0,103600.0,427000.0,1452500.0,6994.82,0.8520719999999999,1452500.0,0.8662828785771975,0.959872619936576
7000.0,15.0,5.0,0.0,16450.0,7000.0,135625.0,0.0,427000.0,1458625.0,7000.0,0.85,1458625.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,5.0,0.1,16450.0,7000.0,135625.0,13562.5,427000.0,1458625.0,6999.321875,0.8502712499999999,1458625.0,0.8659830059699754,0.9513187845692277
7000.0,15.0,5.0,0.2,16450.0,7000.0,135625.0,27125.0,427000.0,1458625.0,6998.64375,0.8505425,1458625.0,0.8660281762849602,0.9526072631716954
7000.0,15.0,5.0,0.30000000000000004,16450.0,7000.0,135625.0,40687.50000000001,427000.0,1458625.0,6997.965625,0.8508137499999999,1458625.0,0.8660733465999451,0.9538957417741625
7000.0,15.0,5.0,0.4,16450.0,7000.0,135625.0,54250.0,427000.0,1458625.0,6997.2875,0.851085,1458625.0,0.8661185169149299,0.9551842203766302
7000.0,15.0,5.0,0.5,16450.0,7000.0,135625.0,67812.5,427000.0,1458625.0,6996.609375,0.8513562499999999,1458625.0,0.8661636872299148,0.9564726989790974
7000.0,15.0,5.0,0.6000000000000001,16450.0,7000.0,135625.0,81375.00000000001,427000.0,1458625.0,6995.93125,0.8516275,1458625.0,0.8662088575448997,0.9577611775815651
7000.0,15.0,5.0,0.7000000000000001,16450.0,7000.0,135625.0,94937.50000000001,427000.0,1458625.0,6995.253125,0.8518987499999999,1458625.0,0.8662540278598846,0.9590496561840323
7000.0,15.0,5.0,0.8,16450.0,7000.0,135625.0,108500.0,427000.0,1458625.0,6994.575,0.85217,1458625.0,0.8662991981748696,0.9603381347864999
7000.0,15.0,6.0,0.0,16100.0,7000.0,141750.0,0.0,427000.0,1464750.0,7000.0,0.85,1464750.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,6.0,0.1,16100.0,7000.0,141750.0,14175.0,427000.0,1464750.0,6999.29125,0.8502835,1464750.0,0.8659850459196843,0.9513769739254684
7000.0,15.0,6.0,0.2,16100.0,7000.0,141750.0,28350.0,427000.0,1464750.0,6998.5825,0.850567,1464750.0,0.8660322561843781,0.9527236418841762
7000.0,15.0,6.0,0.30000000000000004,16100.0,7000.0,141750.0,42525.00000000001,427000.0,1464750.0,6997.87375,0.8508505,1464750.0,0.8660794664490721,0.9540703098428841
7000.0,15.0,6.0,0.4,16100.0,7000.0,141750.0,56700.0,427000.0,1464750.0,6997.165,0.851134,1464750.0,0.8661266767137659,0.955416977801592
7000.0,15.0,6.0,0.5,16100.0,7000.0,141750.0,70875.0,427000.0,1464750.0,6996.45625,0.8514174999999999,1464750.0,0.8661738869784598,0.9567636457602997
7000.0,15.0,6.0,0.6000000000000001,16100.0,7000.0,141750.0,85050.00000000001,427000.0,1464750.0,6995.7475,0.8517009999999999,1464750.0,0.8662210972431537,0.9581103137190076
7000.0,15.0,6.0,0.7000000000000001,16100.0,7000.0,141750.0,99225.00000000001,427000.0,1464750.0,6995.03875,0.8519844999999999,1464750.0,0.8662683075078476,0.9594569816777154
7000.0,15.0,6.0,0.8,16100.0,7000.0,141750.0,113400.0,427000.0,1464750.0,6994.33,0.852268,1464750.0,0.8663155177725415,0.9608036496364238
7000.0,15.0,7.0,0.0,15750.0,7000.0,147875.0,0.0,427000.0,1470875.0,7000.0,0.85,1470875.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,7.0,0.1,15750.0,7000.0,147875.0,14787.5,427000.0,1470875.0,6999.260625,0.85029575,1470875.0,0.8659870858693932,0.9514351632817091
7000.0,15.0,7.0,0.2,15750.0,7000.0,147875.0,29575.0,427000.0,1470875.0,6998.52125,0.8505915,1470875.0,0.8660363360837962,0.9528400205966571
7000.0,15.0,7.0,0.30000000000000004,15750.0,7000.0,147875.0,44362.50000000001,427000.0,1470875.0,6997.781875,0.85088725,1470875.0,0.8660855862981991,0.9542448779116056
7000.0,15.0,7.0,0.4,15750.0,7000.0,147875.0,59150.0,427000.0,1470875.0,6997.0425,0.851183,1470875.0,0.8661348365126019,0.9556497352265542
7000.0,15.0,7.0,0.5,15750.0,7000.0,147875.0,73937.5,427000.0,1470875.0,6996.303125,0.85147875,1470875.0,0.8661840867270048,0.9570545925415022
7000.0,15.0,7.0,0.6000000000000001,15750.0,7000.0,147875.0,88725.00000000001,427000.0,1470875.0,6995.56375,0.8517745,1470875.0,0.8662333369414077,0.9584594498564507
7000.0,15.0,7.0,0.7000000000000001,15750.0,7000.0,147875.0,103512.50000000001,427000.0,1470875.0,6994.824375,0.85207025,1470875.0,0.8662825871558105,0.9598643071713991
7000.0,15.0,7.0,0.8,15750.0,7000.0,147875.0,118300.0,427000.0,1470875.0,6994.085,0.852366,1470875.0,0.8663318373702134,0.9612691644863472
7000.0,15.0,8.0,0.0,15400.0,7000.0,154000.0,0.0,427000.0,1477000.0,7000.0,0.85,1477000.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,8.0,0.1,15400.0,7000.0,154000.0,15400.0,427000.0,1477000.0,6999.23,0.850308,1477000.0,0.8659891258191023,0.9514933526379492
7000.0,15.0,8.0,0.2,15400.0,7000.0,154000.0,30800.0,427000.0,1477000.0,6998.46,0.8506159999999999,1477000.0,0.8660404159832141,0.9529563993091379
7000.0,15.0,8.0,0.30000000000000004,15400.0,7000.0,154000.0,46200.00000000001,427000.0,1477000.0,6997.69,0.850924,1477000.0,0.866091706147326,0.9544194459803271
7000.0,15.0,8.0,0.4,15400.0,7000.0,154000.0,61600.0,427000.0,1477000.0,6996.92,0.851232,1477000.0,0.8661429963114379,0.9558824926515158
7000.0,15.0,8.0,0.5,15400.0,7000.0,154000.0,77000.0,427000.0,1477000.0,6996.15,0.85154,1477000.0,0.8661942864755497,0.9573455393227045
7000.0,15.0,8.0,0.6000000000000001,15400.0,7000.0,154000.0,92400.00000000001,427000.0,1477000.0,6995.38,0.8518479999999999,1477000.0,0.8662455766396616,0.9588085859938932
7000.0,15.0,8.0,0.7000000000000001,15400.0,7000.0,154000.0,107800.00000000001,427000.0,1477000.0,6994.61,0.852156,1477000.0,0.8662968668037735,0.9602716326650824
7000.0,15.0,8.0,0.8,15400.0,7000.0,154000.0,123200.0,427000.0,1477000.0,6993.84,0.852464,1477000.0,0.8663481569678854,0.9617346793362711
7000.0,15.0,9.0,0.0,15050.0,7000.0,160125.0,0.0,427000.0,1483125.0,7000.0,0.85,1483125.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,9.0,0.1,15050.0,7000.0,160125.0,16012.5,427000.0,1483125.0,6999.199375,0.85032025,1483125.0,0.8659911657688113,0.9515515419941899
7000.0,15.0,9.0,0.2,15050.0,7000.0,160125.0,32025.0,427000.0,1483125.0,6998.39875,0.8506405,1483125.0,0.8660444958826321,0.9530727780216193
7000.0,15.0,9.0,0.30000000000000004,15050.0,7000.0,160125.0,48037.50000000001,427000.0,1483125.0,6997.598125,0.8509607499999999,1483125.0,0.8660978259964529,0.9545940140490481
7000.0,15.0,9.0,0.4,15050.0,7000.0,160125.0,64050.0,427000.0,1483125.0,6996.7975,0.851281,1483125.0,0.8661511561102739,0.9561152500764775
7000.0,15.0,9.0,0.5,15050.0,7000.0,160125.0,80062.5,427000.0,1483125.0,6995.996875,0.85160125,1483125.0,0.8662044862240947,0.957636486103907
7000.0,15.0,9.0,0.6000000000000001,15050.0,7000.0,160125.0,96075.00000000001,427000.0,1483125.0,6995.19625,0.8519215,1483125.0,0.8662578163379155,0.9591577221313363
7000.0,15.0,9.0,0.7000000000000001,15050.0,7000.0,160125.0,112087.50000000001,427000.0,1483125.0,6994.395625,0.85224175,1483125.0,0.8663111464517365,0.9606789581587657
7000.0,15.0,9.0,0.8,15050.0,7000.0,160125.0,128100.0,427000.0,1483125.0,6993.595,0.8525619999999999,1483125.0,0.8663644765655574,0.9622001941861945
7000.0,15.0,10.0,0.0,14700.0,7000.0,166250.0,0.0,427000.0,1489250.0,7000.0,0.85,1489250.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,10.0,0.1,14700.0,7000.0,166250.0,16625.0,427000.0,1489250.0,6999.16875,0.8503324999999999,1489250.0,0.8659932057185202,0.95160973135043
7000.0,15.0,10.0,0.2,14700.0,7000.0,166250.0,33250.0,427000.0,1489250.0,6998.3375,0.850665,1489250.0,0.8660485757820502,0.9531891567341001
7000.0,15.0,10.0,0.30000000000000004,14700.0,7000.0,166250.0,49875.00000000001,427000.0,1489250.0,6997.50625,0.8509975,1489250.0,0.8661039458455799,0.9547685821177697
7000.0,15.0,10.0,0.4,14700.0,7000.0,166250.0,66500.0,427000.0,1489250.0,6996.675,0.85133,1489250.0,0.8661593159091099,0.9563480075014398
7000.0,15.0,10.0,0.5,14700.0,7000.0,166250.0,83125.0,427000.0,1489250.0,6995.84375,0.8516625,1489250.0,0.8662146859726397,0.9579274328851093
7000.0,15.0,10.0,0.6000000000000001,14700.0,7000.0,166250.0,99750.00000000001,427000.0,1489250.0,6995.0125,0.851995,1489250.0,0.8662700560361696,0.9595068582687788
7000.0,15.0,10.0,0.7000000000000001,14700.0,7000.0,166250.0,116375.00000000001,427000.0,1489250.0,6994.18125,0.8523275,1489250.0,0.8663254260996994,0.9610862836524489
7000.0,15.0,10.0,0.8,14700.0,7000.0,166250.0,133000.0,427000.0,1489250.0,6993.35,0.85266,1489250.0,0.8663807961632293,0.9626657090361184
7000.0,15.0,11.0,0.0,14350.0,7000.0,172375.0,0.0,427000.0,1495375.0,7000.0,0.85,1495375.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,11.0,0.1,14350.0,7000.0,172375.0,17237.5,427000.0,1495375.0,6999.138125,0.85034475,1495375.0,0.8659952456682292,0.9516679207066707
7000.0,15.0,11.0,0.2,14350.0,7000.0,172375.0,34475.0,427000.0,1495375.0,6998.27625,0.8506895,1495375.0,0.866052655681468,0.953305535446581
7000.0,15.0,11.0,0.30000000000000004,14350.0,7000.0,172375.0,51712.50000000001,427000.0,1495375.0,6997.414375,0.85103425,1495375.0,0.8661100656947069,0.9549431501864912
7000.0,15.0,11.0,0.4,14350.0,7000.0,172375.0,68950.0,427000.0,1495375.0,6996.5525,0.851379,1495375.0,0.8661674757079458,0.9565807649264014
7000.0,15.0,11.0,0.5,14350.0,7000.0,172375.0,86187.5,427000.0,1495375.0,6995.690625,0.85172375,1495375.0,0.8662248857211847,0.9582183796663116
7000.0,15.0,11.0,0.6000000000000001,14350.0,7000.0,172375.0,103425.00000000001,427000.0,1495375.0,6994.82875,0.8520685,1495375.0,0.8662822957344236,0.9598559944062218
7000.0,15.0,11.0,0.7000000000000001,14350.0,7000.0,172375.0,120662.50000000001,427000.0,1495375.0,6993.966875,0.85241325,1495375.0,0.8663397057476624,0.9614936091461321
7000.0,15.0,11.0,0.8,14350.0,7000.0,172375.0,137900.0,427000.0,1495375.0,6993.105,0.852758,1495375.0,0.8663971157609013,0.9631312238860423
7000.0,15.0,12.0,0.0,14000.0,7000.0,178500.0,0.0,427000.0,1501500.0,7000.0,0.85,1501500.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,12.0,0.1,14000.0,7000.0,178500.0,17850.0,427000.0,1501500.0,6999.1075,0.850357,1501500.0,0.8659972856179382,0.9517261100629114
7000.0,15.0,12.0,0.2,14000.0,7000.0,178500.0,35700.0,427000.0,1501500.0,6998.215,0.850714,1501500.0,0.8660567355808861,0.9534219141590619
7000.0,15.0,12.0,0.30000000000000004,14000.0,7000.0,178500.0,53550.00000000001,427000.0,1501500.0,6997.3225,0.851071,1501500.0,0.866116185543834,0.9551177182552127
7000.0,15.0,12.0,0.4,14000.0,7000.0,178500.0,71400.0,427000.0,1501500.0,6996.43,0.851428,1501500.0,0.8661756355067818,0.9568135223513631
7000.0,15.0,12.0,0.5,14000.0,7000.0,178500.0,89250.0,427000.0,1501500.0,6995.5375,0.851785,1501500.0,0.8662350854697296,0.9585093264475141
7000.0,15.0,12.0,0.6000000000000001,14000.0,7000.0,178500.0,107100.00000000001,427000.0,1501500.0,6994.645,0.852142,1501500.0,0.8662945354326774,0.9602051305436644
7000.0,15.0,12.0,0.7000000000000001,14000.0,7000.0,178500.0,124950.00000000001,427000.0,1501500.0,6993.7525,0.852499,1501500.0,0.8663539853956254,0.9619009346398153
7000.0,15.0,12.0,0.8,14000.0,7000.0,178500.0,142800.0,427000.0,1501500.0,6992.86,0.852856,1501500.0,0.8664134353585733,0.9635967387359657
7000.0,15.0,13.0,0.0,13650.0,7000.0,184625.0,0.0,427000.0,1507625.0,7000.0,0.85,1507625.0,0.8659378356549904,0.9500303059667605
7000.0,15.0,13.0,0.1,13650.0,7000.0,184625.0,18462.5,427000.0,1507625.0,6999.076875,0.85036925,1507625.0,0.8659993255676472,0.9517842994191515
7000.0,15.0,13.0,0.2,13650.0,7000.0,184625.0,36925.0,427000.0,1507625.0,6998.15375,0.8507385,1507625.0,0.866060815480304,0.9535382928715427
7000.0,15.0,13.0,0.30000000000000004,13650.0,7000.0,184625.0,55387.50000000001,427000.0,1507625.0,6997.230625,0.8511077499999999,1507625.0,0.866122305392961,0.9552922863239337
7000.0,15.0,13.0,0.4,13650.0,7000.0,184625.0,73850.0,427000.0,1507625.0,6996.3075,0.8514769999999999,1507625.0,0.8661837953056177,0.9570462797763248
7000.0,15.0,13.0,0.5,13650.0,7000.0,184625.0,92312.5,427000.0,1507625.0,6995.384375,0.85184625,1507625.0,0.8662452852182747,0.9588002732287164
7000.0,15.0,13.0,0.6000000000000001,13650.0,7000.0,184625.0,110775.00000000001,427000.0,1507625.0,6994.46125,0.8522155,1507625.0,0.8663067751309315,0.9605542666811074
7000.0,15.0,13.0,0.7000000000000001,13650.0,7000.0,184625.0,129237.50000000001,427000.0,1507625.0,6993.538125,0.85258475,1507625.0,0.8663682650435883,0.9623082601334986
